,PK0,PK1,PK2,PK3,PK4,PK5,PK6,PK7,PK8,PK9,PK10
P@287,0.020905923344947737,0.024390243902439025,0.020905923344947737,0.024390243902439025,0.020905923344947737,0.024390243902439025,0.020905923344947737,0.024390243902439025,0.020905923344947737,0.024390243902439025,0.020905923344947737
P@288,0.020833333333333332,0.024305555555555556,0.020833333333333332,0.024305555555555556,0.020833333333333332,0.024305555555555556,0.020833333333333332,0.024305555555555556,0.020833333333333332,0.024305555555555556,0.020833333333333332
P@289,0.020761245674740483,0.02422145328719723,0.020761245674740483,0.02422145328719723,0.020761245674740483,0.02422145328719723,0.020761245674740483,0.02422145328719723,0.020761245674740483,0.02422145328719723,0.020761245674740483
P@290,0.020689655172413793,0.02413793103448276,0.020689655172413793,0.02413793103448276,0.020689655172413793,0.02413793103448276,0.020689655172413793,0.02413793103448276,0.020689655172413793,0.02413793103448276,0.020689655172413793
P@291,0.020618556701030927,0.024054982817869417,0.020618556701030927,0.024054982817869417,0.020618556701030927,0.024054982817869417,0.020618556701030927,0.024054982817869417,0.020618556701030927,0.024054982817869417,0.020618556701030927
P@292,0.02054794520547945,0.023972602739726026,0.02054794520547945,0.023972602739726026,0.02054794520547945,0.023972602739726026,0.02054794520547945,0.023972602739726026,0.02054794520547945,0.023972602739726026,0.02054794520547945
P@293,0.020477815699658702,0.023890784982935155,0.020477815699658702,0.023890784982935155,0.020477815699658702,0.023890784982935155,0.020477815699658702,0.023890784982935155,0.020477815699658702,0.023890784982935155,0.020477815699658702
P@294,0.02040816326530612,0.023809523809523808,0.02040816326530612,0.023809523809523808,0.02040816326530612,0.023809523809523808,0.02040816326530612,0.023809523809523808,0.02040816326530612,0.023809523809523808,0.02040816326530612
P@295,0.020338983050847456,0.023728813559322035,0.020338983050847456,0.023728813559322035,0.020338983050847456,0.023728813559322035,0.020338983050847456,0.023728813559322035,0.020338983050847456,0.023728813559322035,0.020338983050847456
P@296,0.02027027027027027,0.02364864864864865,0.02027027027027027,0.02364864864864865,0.02027027027027027,0.02364864864864865,0.02027027027027027,0.02364864864864865,0.02027027027027027,0.02364864864864865,0.02027027027027027
P@297,0.020202020202020204,0.02356902356902357,0.020202020202020204,0.02356902356902357,0.020202020202020204,0.02356902356902357,0.020202020202020204,0.02356902356902357,0.020202020202020204,0.02356902356902357,0.020202020202020204
P@298,0.020134228187919462,0.02348993288590604,0.020134228187919462,0.02348993288590604,0.020134228187919462,0.02348993288590604,0.020134228187919462,0.02348993288590604,0.020134228187919462,0.02348993288590604,0.020134228187919462
P@299,0.020066889632107024,0.023411371237458192,0.020066889632107024,0.023411371237458192,0.020066889632107024,0.023411371237458192,0.020066889632107024,0.023411371237458192,0.020066889632107024,0.023411371237458192,0.020066889632107024
P@300,0.02,0.023333333333333334,0.02,0.023333333333333334,0.02,0.023333333333333334,0.02,0.023333333333333334,0.02,0.023333333333333334,0.02
P@301,0.019933554817275746,0.023255813953488372,0.019933554817275746,0.023255813953488372,0.019933554817275746,0.023255813953488372,0.019933554817275746,0.023255813953488372,0.019933554817275746,0.023255813953488372,0.019933554817275746
P@302,0.019867549668874173,0.023178807947019868,0.019867549668874173,0.023178807947019868,0.019867549668874173,0.023178807947019868,0.019867549668874173,0.023178807947019868,0.019867549668874173,0.023178807947019868,0.019867549668874173
P@303,0.019801980198019802,0.0231023102310231,0.019801980198019802,0.0231023102310231,0.019801980198019802,0.0231023102310231,0.019801980198019802,0.0231023102310231,0.019801980198019802,0.0231023102310231,0.019801980198019802
P@304,0.019736842105263157,0.023026315789473683,0.019736842105263157,0.023026315789473683,0.019736842105263157,0.023026315789473683,0.019736842105263157,0.023026315789473683,0.019736842105263157,0.023026315789473683,0.019736842105263157
P@305,0.019672131147540985,0.022950819672131147,0.019672131147540985,0.022950819672131147,0.019672131147540985,0.022950819672131147,0.019672131147540985,0.022950819672131147,0.019672131147540985,0.022950819672131147,0.019672131147540985
P@306,0.0196078431372549,0.02287581699346405,0.0196078431372549,0.02287581699346405,0.0196078431372549,0.02287581699346405,0.0196078431372549,0.02287581699346405,0.0196078431372549,0.02287581699346405,0.0196078431372549
P@307,0.019543973941368076,0.02280130293159609,0.019543973941368076,0.02280130293159609,0.019543973941368076,0.02280130293159609,0.019543973941368076,0.02280130293159609,0.019543973941368076,0.02280130293159609,0.019543973941368076
P@308,0.01948051948051948,0.022727272727272728,0.01948051948051948,0.022727272727272728,0.01948051948051948,0.022727272727272728,0.01948051948051948,0.022727272727272728,0.01948051948051948,0.022727272727272728,0.01948051948051948
P@309,0.019417475728155338,0.022653721682847898,0.019417475728155338,0.022653721682847898,0.019417475728155338,0.022653721682847898,0.019417475728155338,0.022653721682847898,0.019417475728155338,0.022653721682847898,0.019417475728155338
P@310,0.01935483870967742,0.02258064516129032,0.01935483870967742,0.02258064516129032,0.01935483870967742,0.02258064516129032,0.01935483870967742,0.02258064516129032,0.01935483870967742,0.02258064516129032,0.01935483870967742
P@311,0.01929260450160772,0.022508038585209004,0.01929260450160772,0.022508038585209004,0.01929260450160772,0.022508038585209004,0.01929260450160772,0.022508038585209004,0.01929260450160772,0.022508038585209004,0.01929260450160772
P@312,0.019230769230769232,0.022435897435897436,0.019230769230769232,0.022435897435897436,0.019230769230769232,0.022435897435897436,0.019230769230769232,0.022435897435897436,0.019230769230769232,0.022435897435897436,0.019230769230769232
P@313,0.019169329073482427,0.022364217252396165,0.019169329073482427,0.022364217252396165,0.019169329073482427,0.022364217252396165,0.019169329073482427,0.022364217252396165,0.019169329073482427,0.022364217252396165,0.019169329073482427
P@314,0.01910828025477707,0.022292993630573247,0.01910828025477707,0.022292993630573247,0.01910828025477707,0.022292993630573247,0.01910828025477707,0.022292993630573247,0.01910828025477707,0.022292993630573247,0.01910828025477707
P@315,0.01904761904761905,0.022222222222222223,0.01904761904761905,0.022222222222222223,0.01904761904761905,0.022222222222222223,0.01904761904761905,0.022222222222222223,0.01904761904761905,0.022222222222222223,0.01904761904761905
P@316,0.0189873417721519,0.022151898734177215,0.0189873417721519,0.022151898734177215,0.0189873417721519,0.022151898734177215,0.0189873417721519,0.022151898734177215,0.0189873417721519,0.022151898734177215,0.0189873417721519
P@317,0.01892744479495268,0.022082018927444796,0.01892744479495268,0.022082018927444796,0.01892744479495268,0.022082018927444796,0.01892744479495268,0.022082018927444796,0.01892744479495268,0.022082018927444796,0.01892744479495268
P@318,0.018867924528301886,0.0220125786163522,0.018867924528301886,0.0220125786163522,0.018867924528301886,0.0220125786163522,0.018867924528301886,0.0220125786163522,0.018867924528301886,0.0220125786163522,0.018867924528301886
P@319,0.018808777429467086,0.0219435736677116,0.018808777429467086,0.0219435736677116,0.018808777429467086,0.0219435736677116,0.018808777429467086,0.0219435736677116,0.018808777429467086,0.0219435736677116,0.018808777429467086
P@320,0.01875,0.021875,0.01875,0.021875,0.01875,0.021875,0.01875,0.021875,0.01875,0.021875,0.01875
P@321,0.018691588785046728,0.021806853582554516,0.018691588785046728,0.021806853582554516,0.018691588785046728,0.021806853582554516,0.018691588785046728,0.021806853582554516,0.018691588785046728,0.021806853582554516,0.018691588785046728
P@322,0.018633540372670808,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.018633540372670808,0.021739130434782608,0.018633540372670808
P@323,0.018575851393188854,0.021671826625386997,0.018575851393188854,0.021671826625386997,0.018575851393188854,0.021671826625386997,0.018575851393188854,0.021671826625386997,0.018575851393188854,0.021671826625386997,0.018575851393188854
P@324,0.018518518518518517,0.021604938271604937,0.018518518518518517,0.021604938271604937,0.018518518518518517,0.021604938271604937,0.018518518518518517,0.021604938271604937,0.018518518518518517,0.021604938271604937,0.018518518518518517
P@325,0.018461538461538463,0.021538461538461538,0.018461538461538463,0.021538461538461538,0.018461538461538463,0.021538461538461538,0.018461538461538463,0.021538461538461538,0.018461538461538463,0.021538461538461538,0.018461538461538463
P@326,0.018404907975460124,0.02147239263803681,0.018404907975460124,0.02147239263803681,0.018404907975460124,0.02147239263803681,0.018404907975460124,0.02147239263803681,0.018404907975460124,0.02147239263803681,0.018404907975460124
P@327,0.01834862385321101,0.021406727828746176,0.01834862385321101,0.021406727828746176,0.01834862385321101,0.021406727828746176,0.01834862385321101,0.021406727828746176,0.01834862385321101,0.021406727828746176,0.01834862385321101
P@328,0.018292682926829267,0.021341463414634148,0.018292682926829267,0.021341463414634148,0.018292682926829267,0.021341463414634148,0.018292682926829267,0.021341463414634148,0.018292682926829267,0.021341463414634148,0.018292682926829267
P@329,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
P@330,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213,0.021212121212121213
P@331,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436,0.021148036253776436
P@332,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759,0.02108433734939759
P@333,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023,0.021021021021021023
P@334,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328,0.020958083832335328
